ICB_Code,ICB_Name,Practice_Code,Practice_Name,Post_Code,BNF_Code,BNF_Name,Product_Group,Quviviq_Type,QtyMAT,NICMAT,ITEMSMAT,QtyYTD,NICYTD,ITEMSYTD,Jul-2023_QTY,Aug-2023_QTY,Sep-2023_QTY,Oct-2023_QTY,Nov-2023_QTY,Dec-2023_QTY,Jan-2024_QTY,Feb-2024_QTY,Mar-2024_QTY,Apr-2024_QTY,May-2024_QTY,Jun-2024_QTY,Jul-2024_QTY,Aug-2024_QTY,Sep-2024_QTY,Oct-2024_QTY,Nov-2024_QTY,Dec-2024_QTY,Jan-2025_QTY,Feb-2025_QTY,Mar-2025_QTY,Apr-2025_QTY,May-2025_QTY,Jun-2025_QTY,Jul-2023_NIC,Aug-2023_NIC,Sep-2023_NIC,Oct-2023_NIC,Nov-2023_NIC,Dec-2023_NIC,Jan-2024_NIC,Feb-2024_NIC,Mar-2024_NIC,Apr-2024_NIC,May-2024_NIC,Jun-2024_NIC,Jul-2024_NIC,Aug-2024_NIC,Sep-2024_NIC,Oct-2024_NIC,Nov-2024_NIC,Dec-2024_NIC,Jan-2025_NIC,Feb-2025_NIC,Mar-2025_NIC,Apr-2025_NIC,May-2025_NIC,Jun-2025_NIC,Jul-2023_ITEMS,Aug-2023_ITEMS,Sep-2023_ITEMS,Oct-2023_ITEMS,Nov-2023_ITEMS,Dec-2023_ITEMS,Jan-2024_ITEMS,Feb-2024_ITEMS,Mar-2024_ITEMS,Apr-2024_ITEMS,May-2024_ITEMS,Jun-2024_ITEMS,Jul-2024_ITEMS,Aug-2024_ITEMS,Sep-2024_ITEMS,Oct-2024_ITEMS,Nov-2024_ITEMS,Dec-2024_ITEMS,Jan-2025_ITEMS,Feb-2025_ITEMS,Mar-2025_ITEMS,Apr-2025_ITEMS,May-2025_ITEMS,Jun-2025_ITEMS
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84015,Bootle Village Surgery,L20 3EW,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,30,42.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84038,Concept House Surgery,L20 3BG,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,30,42.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84038,Concept House Surgery,L20 3BG,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,30,42.0,1,30,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84011,Eastview Surgery,L22 4QD,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,270,378.0,8,120,168.0,4,0,0,0,0,0,0,60,0,0,0,0,0,0,30,60,0,60,0,30,0,0,0,0,90,0,0,0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,84.0,0.0,84.0,0.0,42.0,0.0,0.0,0.0,0.0,126.0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,3
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84011,Eastview Surgery,L22 4QD,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,240,336.0,8,180,252.0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,60,30,30,30,30,30,30,0,0,0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,42.0,42.0,42.0,42.0,42.0,42.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84029,Ford Medical Practice,L21 0DF,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,224,313.6,8,224,313.6,8,0,0,0,0,0,30,0,0,60,30,0,0,0,0,0,0,0,0,0,30,30,30,74,60,0,0,0,0.0,0.0,42.0,0.0,0.0,84.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,103.6,84.0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,3,2
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84029,Ford Medical Practice,L21 0DF,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,434,607.6,15,292,408.8,10,0,0,0,0,0,0,30,30,30,30,30,30,30,0,56,0,28,28,0,58,58,58,58,60,0,0,0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,0.0,78.4,0.0,39.2,39.2,0.0,81.2,81.2,81.2,81.2,84.0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,0,1,1,0,2,2,2,2,2
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84004,Glovers Lane Surgery,L30 5TA,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,390,546.0,13,300,420.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,90,60,60,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,42.0,126.0,84.0,84.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,2,2,1
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84621,Great Crosby And Thornton,L23 1TQ,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,315,441.0,11,315,441.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,90,90,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,42.0,126.0,126.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84621,Great Crosby And Thornton,L23 1TQ,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,120,168.0,6,90,126.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,45,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,63.0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84621,Great Crosby And Thornton,L23 1TQ,0401040A0BBABAB,Quviviq 50mg tablets,Quviviq 50,Primary,90,126.0,3,90,126.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84003,High Pastures Surgery,L31 2HW,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,180,252.0,6,180,252.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84003,High Pastures Surgery,L31 2HW,0401040A0BBABAB,Quviviq 50mg tablets,Quviviq 50,Primary,480,672.0,16,480,672.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,90,60,120,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,42.0,126.0,84.0,168.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,4,3
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84626,Hightown Village Surgery,L38 3RY,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,270,378.0,9,210,294.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,30,30,30,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,42.0,42.0,42.0,42.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84626,Hightown Village Surgery,L38 3RY,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,120,168.0,4,120,168.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84041,Kingsway Surgery,L22 4RQ,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,330,462.0,11,120,168.0,4,0,0,0,0,0,0,0,0,0,0,0,0,90,0,30,30,60,0,60,0,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,42.0,42.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,0,2,0,2,0,0,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84605,Litherland Practice,L21 9JN,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,360,504.0,11,300,420.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,150,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84605,Litherland Practice,L21 9JN,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,90,126.0,3,90,126.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,84.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84010,Maghull Family Surgery,L31 0DJ,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,150,210.0,5,150,210.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,30,30,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84010,Maghull Family Surgery,L31 0DJ,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,Y00446,Maghull Practice,L31 0DJ,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,90,126.0,3,90,126.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84016,Moore Street Medical Centre,L20 4SE,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,150,210.0,5,150,210.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,60,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,84.0,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84019,North Park Health Centre,L20 5DQ,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,30,42.0,1,30,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84019,North Park Health Centre,L20 5DQ,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,67,93.8,3,67,93.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,42.0,42.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84027,Orrell Park Medical Centre,L9 8BU,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,270,378.0,9,270,378.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,60,30,60,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,42.0,84.0,42.0,84.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84034,Park Street Surgery,L20 3DF,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,298,417.2,7,298,417.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,74,44,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,103.6,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84034,Park Street Surgery,L20 3DF,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,954,1335.6,36,760,1064.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,104,88,51,157,60,30,374,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,145.6,123.2,71.4,219.8,84.0,42.0,523.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,4,6,2,1,9
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84615,Rawson Road Medical Centre,L21 1HP,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,545,763.0,22,545,763.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,81,157,30,97,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,113.4,219.8,42.0,135.8,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,1,4,1
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84028,The Strand Medical Centre,L20 5BW,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,28,39.2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84028,The Strand Medical Centre,L20 5BW,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,120,168.0,4,120,168.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84025,Westway Medical Centre,L31 0DJ,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,70,98.0,3,70,98.0,3,0,0,0,0,0,30,0,0,0,30,0,60,0,0,0,0,0,0,0,30,0,30,10,0,0,0,0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,14.0,0.0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84025,Westway Medical Centre,L31 0DJ,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,435,609.0,16,345,483.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,90,60,60,15,60,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,84.0,126.0,84.0,84.0,21.0,84.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,1,2,2
QYG,NHS Cheshire And Merseyside Integrated Care Board,Y06208,7 Day Gp Service,PR8 4DB,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,30,42.0,1,30,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,Y06208,7 Day Gp Service,PR8 4DB,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,60,84.0,2,30,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84012,Ainsdale Medical Centre,PR8 3HW,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,990,1386.0,29,840,1176.0,24,0,0,0,0,0,0,0,0,0,30,0,0,0,30,30,60,0,30,120,60,150,270,180,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,42.0,84.0,0.0,42.0,168.0,84.0,210.0,378.0,252.0,84.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,4,2,4,7,5,2
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84012,Ainsdale Medical Centre,PR8 3HW,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,1083,1516.2,54,843,1180.2,47,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,90,60,90,28,28,95,148,239,305,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,126.0,84.0,126.0,39.2,39.2,133.0,207.2,334.6,427.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,4,4,7,8,11,13
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84014,Ainsdale Village Surgery,PR8 3LB,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,120,168.0,4,90,126.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84006,Chapel Lane Surgery,L37 4DL,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,1840,2576.0,59,1510,2114.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,90,150,60,240,240,178,194,270,388,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,126.0,210.0,84.0,336.0,336.0,249.2,271.6,378.0,543.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,8,8,6,7,9,10
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84006,Chapel Lane Surgery,L37 4DL,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,2979,4170.6,123,1961,2745.4,82,0,0,0,0,0,0,0,0,0,0,30,44,30,58,118,273,176,363,294,176,416,416,335,324,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,61.6,42.0,81.2,165.2,382.2,246.4,508.2,411.6,246.4,582.4,582.4,469.0,453.6,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,11,9,14,13,9,15,17,14,14
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84017,Churchtown Medical Centre,PR9 7LT,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,86,120.4,3,28,39.2,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,28,0,0,0,28,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,39.2,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84017,Churchtown Medical Centre,PR9 7LT,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,30,42.0,1,30,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84005,Cumberland House Surgery,PR8 6PQ,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,60,84.0,2,60,84.0,2,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84005,Cumberland House Surgery,PR8 6PQ,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,448,627.2,18,448,627.2,18,0,0,0,0,0,0,0,0,30,0,30,30,0,0,0,0,0,0,30,60,90,90,88,90,0,0,0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,84.0,126.0,126.0,123.2,126.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,3,3,6,3
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84024,Grange Surgery,PR8 2AD,0401040A0AAAAAA,Daridorexant 25mg tablets,Quviviq 25,Primary,510,714.0,10,300,420.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,90,90,60,60,60,0,60,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,126.0,126.0,84.0,84.0,84.0,0.0,84.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1
QYG,NHS Cheshire And Merseyside Integrated Care Board,N84024,Grange Surgery,PR8 2AD,0401040A0AAABAB,Daridorexant 50mg tablets,Quviviq 50,Primary,448,627.2,15,240,336.0,8,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,58,90,60,0,30,30,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,81.2,126.0,84.0,0.0,42.0,42.0,42.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,0,1,1,1
