ICB_Code,ICB_Name,Product_Group,BNF_Name,Quviviq_Type,Month,QTY,NIC,ITEMS,Cost_per_Item,Items_per_Pack
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-07-01,30,42.0,1,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-08-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-09-01,30,42.0,1,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-10-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-11-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-12-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-01-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-02-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-03-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-04-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-05-01,30,42.0,1,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-06-01,60,84.0,2,84.0,60.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-07-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-08-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-09-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-10-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-11-01,30,42.0,1,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2023-12-01,90,126.0,3,84.0,60.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-01-01,30,42.0,1,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-02-01,60,84.0,2,84.0,60.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-03-01,60,84.0,2,84.0,60.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-04-01,180,252.0,6,168.0,120.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-05-01,180,252.0,6,168.0,120.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-06-01,150,210.0,5,126.0,90.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-07-01,238,333.2,8,249.2,178.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-08-01,208,291.2,7,166.6,119.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-09-01,300,420.0,9,231.0,165.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-10-01,388,543.2,13,417.2,298.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-11-01,356,498.4,11,372.4,266.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2024-12-01,696,974.4,27,613.2,438.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-01-01,952,1332.8,31,791.0,565.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-02-01,748,1047.2,26,712.6,509.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-03-01,1166,1632.4,43,876.4,626.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-04-01,1118,1565.2,44,898.5,641.7857142857143
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-05-01,1408,1971.2,54,1119.09,799.35
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Primary,2025-06-01,1447,2025.8,59,844.0133333333333,602.8666666666667
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-07-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-08-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-09-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-10-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-11-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2023-12-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-01-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-02-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-03-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-04-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-05-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-06-01,0,0.0,0,0.0,0.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-07-01,30,42.0,1,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-08-01,30,42.0,1,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-09-01,30,42.0,1,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-10-01,60,84.0,2,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-11-01,30,42.0,1,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2024-12-01,30,42.0,1,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-01-01,30,42.0,1,42.0,30.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-02-01,90,126.0,3,84.0,60.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-03-01,60,84.0,2,84.0,60.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-04-01,60,84.0,2,84.0,60.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-05-01,60,84.0,2,84.0,60.0
QJG,NHS Suffolk And North East Essex Integrated Care Board,Quviviq 50,Quviviq 50mg tablets,Primary,2025-06-01,30,42.0,1,42.0,30.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2023-07-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2023-08-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2023-09-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2023-10-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2023-11-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2023-12-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-01-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-02-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-03-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-04-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-05-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-06-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-07-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-08-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-09-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-10-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-11-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2024-12-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2025-01-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2025-02-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2025-03-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2025-04-01,30,42.0,1,42.0,30.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2025-05-01,150,210.0,5,84.0,60.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 25,Daridorexant 25mg tablets,Hospital,2025-06-01,90,126.0,3,84.0,60.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2023-07-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2023-08-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2023-09-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2023-10-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2023-11-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2023-12-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-01-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-02-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-03-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-04-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-05-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-06-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-07-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-08-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-09-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-10-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-11-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2024-12-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-01-01,30,42.0,1,42.0,30.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-02-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-03-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-04-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-05-01,0,0.0,0,0.0,0.0
QJK,NHS DEVON INTEGRATED CARE BOARD,Quviviq 50,Daridorexant 50mg tablets,Hospital,2025-06-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-07-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-08-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-09-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-10-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-11-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2023-12-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-01-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-02-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-03-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-04-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-05-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-06-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-07-01,14,19.6,2,9.8,7.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-08-01,56,78.4,1,78.4,56.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-09-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-10-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-11-01,38,53.2,3,17.733333333333334,12.666666666666666
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2024-12-01,28,39.2,1,39.2,28.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-01-01,56,78.4,2,39.2,28.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-02-01,117,163.8,5,32.760000000000005,23.4
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-03-01,28,39.2,1,39.2,28.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-04-01,30,42.0,1,42.0,30.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-05-01,42,58.8,2,29.4,21.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Hosp_Community,2025-06-01,56,78.4,3,26.133333333333336,18.666666666666668
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-07-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-08-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-09-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-10-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-11-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2023-12-01,30,42.0,1,42.0,30.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-01-01,120,168.0,4,126.0,90.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-02-01,120,168.0,4,126.0,90.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-03-01,60,84.0,1,84.0,60.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-04-01,180,252.0,4,126.0,90.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-05-01,134,187.6,4,145.6,104.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-06-01,506,708.4,11,582.4,416.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-07-01,270,378.0,6,378.0,270.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-08-01,300,420.0,7,273.0,195.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-09-01,300,420.0,8,378.0,270.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-10-01,480,672.0,15,399.0,285.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-11-01,639,894.6,20,705.6,504.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2024-12-01,734,1027.6,20,551.6,394.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-01-01,718,1005.2,20,611.1,436.5
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-02-01,642,898.8,19,599.6666666666666,428.3333333333333
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-03-01,848,1187.2,26,711.2,508.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-04-01,1113,1558.2,33,751.1,536.5
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-05-01,1378,1929.2,39,1240.2333333333333,885.8809523809524
QJK,NHS Devon Integrated Care Board,Quviviq 25,Daridorexant 25mg tablets,Primary,2025-06-01,1453,2034.2,43,1089.6666666666667,778.3333333333334
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-07-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-08-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-09-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-10-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-11-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2023-12-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-01-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-02-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-03-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-04-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-05-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-06-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-07-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-08-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-09-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-10-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-11-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2024-12-01,30,42.0,1,42.0,30.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-01-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-02-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-03-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-04-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-05-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 25,Quviviq 25mg tablets,Primary,2025-06-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-07-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-08-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-09-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-10-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-11-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2023-12-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-01-01,0,0.0,0,0.0,0.0
QJK,NHS Devon Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-02-01,28,39.2,1,39.2,28.0
QJK,NHS Devon Integrated Care Board,Quviviq 50,Daridorexant 50mg tablets,Hosp_Community,2024-03-01,0,0.0,0,0.0,0.0
